P0,PS Rate,Seed,Total T1s,Closure Time,Traction,Strain,Guidance,Rearrangement,T1 Rate
3.6,1000.0,3,76.0,85.20000000000002,0.2098651069339381,0.004775021059414488,0.9643848794245611,0.03561512057543892,0.8920187793427228
3.6,1000.0,4,108.0,73.2,0.21008610183983883,0.004672612701255446,0.9236995314053107,0.07630046859468931,1.4754098360655736
3.6,1000.0,5,52.0,69.60000000000001,0.21917983848619182,0.005433953907209931,0.9404907040536422,0.05950929594635779,0.7471264367816091
3.8000000000000003,0.0,1,138.0,74.4,0.2272451552854394,0.0053511019008311775,0.6843286811641242,0.31567131883587585,1.8548387096774193
3.8000000000000003,0.0,2,68.0,66.0,0.24052557255833143,0.005773753414520817,0.7136441929133859,0.2863558070866141,1.0303030303030303
3.8000000000000003,0.0,3,126.0,69.60000000000001,0.22445521953024256,0.005166736100470928,0.6789696602990751,0.32103033970092487,1.8103448275862066
3.8000000000000003,0.0,4,123.0,66.0,0.2266927249186649,0.005476203183260255,0.6144026640765922,0.38559733592340784,1.8636363636363635
3.8000000000000003,0.0,5,83.0,74.4,0.23331741796238017,0.00567187952956692,0.6690526842698036,0.3309473157301964,1.1155913978494623
3.8000000000000003,1.0,1,257.0,54.0,0.24643051592914195,0.005897916094795782,0.7511733290176404,0.24882667098235955,4.7592592592592595
3.8000000000000003,1.0,2,227.0,67.2,0.25604995730249763,0.006619790608596806,0.7792342417655911,0.22076575823440892,3.3779761904761902
3.8000000000000003,1.0,3,168.0,58.80000000000001,0.23515595944276002,0.005427825384060791,0.8064932735426009,0.19350672645739908,2.8571428571428568
3.8000000000000003,1.0,4,388.0,54.0,0.24057772133356575,0.0060850714863493385,0.7342582710779082,0.2657417289220918,7.185185185185185
3.8000000000000003,1.0,5,227.0,55.2,0.24355980213578982,0.006415245387364898,0.7358517311031575,0.2641482688968425,4.11231884057971
3.8000000000000003,2.0,1,167.0,57.60000000000001,0.2433908042549028,0.00562771394866926,0.8235696821515892,0.1764303178484108,2.899305555555555
3.8000000000000003,2.0,2,190.0,62.400000000000006,0.2600489822314688,0.006470841432383781,0.7958408805907761,0.20415911940922393,3.0448717948717947
3.8000000000000003,2.0,3,123.0,52.800000000000004,0.2424230205524325,0.006509012579712618,0.821420228918477,0.178579771081523,2.329545454545454
3.8000000000000003,2.0,4,267.0,48.00000000000001,0.24643944049055502,0.00601807059240054,0.7481834020311903,0.25181659796880973,5.562499999999999
3.8000000000000003,2.0,5,244.0,54.0,0.25189805780255436,0.006088342611222107,0.753032614222416,0.24696738577758404,4.518518518518518
3.8000000000000003,4.0,1,163.0,49.20000000000001,0.24898086582339182,0.006368863634338831,0.8415833045877888,0.15841669541221115,3.3130081300813004
3.8000000000000003,4.0,2,200.0,46.800000000000004,0.260731220302512,0.006464201990975668,0.864200559289604,0.13579944071039596,4.273504273504273
3.8000000000000003,4.0,3,196.0,46.800000000000004,0.25020467021694703,0.006341231570926607,0.7755047585164102,0.2244952414835898,4.188034188034187
3.8000000000000003,4.0,4,236.0,54.0,0.25487964102492844,0.006650119111211521,0.7946997651794699,0.20530023482053006,4.37037037037037
3.8000000000000003,4.0,5,131.0,60.00000000000001,0.24383137687425774,0.006339221880783542,0.909375,0.09062499999999996,2.183333333333333
3.8000000000000003,8.0,1,122.0,64.80000000000001,0.23058592988644885,0.005114184665561706,0.8830156236103288,0.11698437638967119,1.8827160493827158
3.8000000000000003,8.0,2,91.0,60.00000000000001,0.23660743443197355,0.005233684686801088,0.9126937751349122,0.08730622486508777,1.5166666666666664
3.8000000000000003,8.0,3,84.0,55.2,0.2452472502961414,0.006582154611469459,0.914970821487356,0.08502917851264402,1.5217391304347825
3.8000000000000003,8.0,4,236.0,40.8,0.2541847751812758,0.006741361492033995,0.8118942087574886,0.18810579124251137,5.784313725490197
3.8000000000000003,8.0,5,176.0,46.800000000000004,0.24344614741487997,0.005498828723651405,0.8609370578485669,0.1390629421514331,3.76068376068376
3.8000000000000003,16.0,1,128.0,60.00000000000001,0.23036643611704927,0.005110628506535255,0.9148319814600232,0.0851680185399768,2.133333333333333
3.8000000000000003,16.0,2,56.0,70.80000000000001,0.23248139712218008,0.005885995024832626,0.9521403429090496,0.047859657090950414,0.7909604519774011
3.8000000000000003,16.0,3,91.0,70.80000000000001,0.21019335858833002,0.00410420416509262,0.9396383715894326,0.06036162841056736,1.2853107344632766
3.8000000000000003,16.0,4,103.0,85.20000000000002,0.21290362612491953,0.004917404335116674,0.8813542334830019,0.1186457665169981,1.208920187793427
3.8000000000000003,16.0,5,108.0,66.0,0.22840952048701416,0.005503035271545345,0.9151518464860727,0.08484815351392727,1.6363636363636365
3.8000000000000003,1000.0,1,88.0,67.2,0.22189526943408291,0.005033777093750198,0.9402928723605081,0.05970712763949193,1.3095238095238095
3.8000000000000003,1000.0,2,48.0,76.80000000000001,0.2154078283959525,0.0045264136412403195,0.9804485193904101,0.01955148060958989,0.6249999999999999
3.8000000000000003,1000.0,3,80.0,68.4,0.2248131995238297,0.0055048384190427594,0.9511832691249312,0.04881673087506877,1.1695906432748537
3.8000000000000003,1000.0,4,104.0,72.0,0.2175920127279092,0.004743393595879526,0.9183257864347493,0.08167421356525073,1.4444444444444444
3.8000000000000003,1000.0,5,88.0,87.60000000000002,0.2091546721422388,0.004760779878367699,0.960302713583401,0.039697286416598976,1.0045662100456618
4.0,0.0,1,148.0,69.60000000000001,0.23703926309534154,0.005791079779151488,0.6770732516660676,0.3229267483339324,2.126436781609195
4.0,0.0,2,72.0,64.80000000000001,0.24225750358170803,0.005886560797447581,0.7103819969742814,0.2896180030257186,1.111111111111111
4.0,0.0,3,184.0,82.80000000000001,0.22668016214863196,0.005371461531809393,0.6670366259711432,0.3329633740288568,2.222222222222222
4.0,0.0,4,148.0,68.4,0.24066864727962667,0.0058393337833309005,0.6400116159349508,0.3599883840650492,2.1637426900584793
4.0,0.0,5,112.0,69.60000000000001,0.2252135710768409,0.005012308247269855,0.6548791898288293,0.3451208101711707,1.6091954022988504
4.0,1.0,1,393.0,61.2,0.24868400137844124,0.00605961254389328,0.7345333740126784,0.2654666259873216,6.42156862745098
4.0,1.0,2,135.0,60.00000000000001,0.24718151817716028,0.0059959789174762095,0.7756584922797457,0.2243415077202543,2.2499999999999996
4.0,1.0,3,216.0,56.400000000000006,0.24565476073774817,0.005836041848975096,0.7410341951626356,0.2589658048373644,3.829787234042553
4.0,1.0,4,300.0,58.80000000000001,0.25128135338571445,0.006372120535585006,0.696181194066446,0.30381880593355404,5.10204081632653
4.0,1.0,5,256.0,62.400000000000006,0.2403551469180751,0.0057061251190347745,0.7322879096753959,0.2677120903246041,4.102564102564102
4.0,2.0,1,271.0,56.400000000000006,0.2349606377243374,0.005591957887458089,0.7576582709326072,0.24234172906739282,4.804964539007091
4.0,2.0,2,156.0,51.6,0.24940479771184895,0.00589086280840287,0.835403996524761,0.16459600347523895,3.0232558139534884
4.0,2.0,3,408.0,55.2,0.2565229185133326,0.006491756357192696,0.7671117893933613,0.23288821060663867,7.391304347826087
4.0,2.0,4,296.0,51.6,0.243800172753871,0.006184502522102389,0.7428333080539966,0.2571666919460034,5.736434108527131
4.0,2.0,5,275.0,49.20000000000001,0.25329566758842276,0.00652046437837159,0.792358803986711,0.207641196013289,5.589430894308942
4.0,4.0,1,218.0,46.800000000000004,0.251998336514965,0.0065093904347891095,0.7883109871321875,0.2116890128678125,4.658119658119658
4.0,4.0,2,141.0,50.4,0.2577374469648391,0.006447251730907507,0.9001956149645448,0.09980438503545519,2.797619047619048
4.0,4.0,3,200.0,50.4,0.2551621235405486,0.006598193689083704,0.9209409632101512,0.07905903678984882,3.9682539682539684
4.0,4.0,4,254.0,48.00000000000001,0.25443582668867915,0.006703577292312743,0.7809618739097932,0.2190381260902068,5.291666666666666
4.0,4.0,5,248.0,45.60000000000001,0.25498858859143236,0.006687863463136587,0.8435661764705882,0.15643382352941182,5.438596491228069
4.0,8.0,1,162.0,57.60000000000001,0.23595515533902414,0.005442913836582994,0.8383953007142381,0.16160469928576193,2.8124999999999996
4.0,8.0,2,108.0,52.800000000000004,0.24938358152864604,0.005876949540844906,0.9347297403310583,0.06527025966894173,2.0454545454545454
4.0,8.0,3,228.0,42.0,0.2551878603422291,0.00696939515998505,0.8513443906459256,0.1486556093540744,5.428571428571429
4.0,8.0,4,116.0,49.20000000000001,0.2450100723881453,0.006137713557399161,0.8270471058861948,0.1729528941138052,2.357723577235772
4.0,8.0,5,95.0,78.0,0.2257251050216872,0.0053707470298320886,0.9136858650499607,0.08631413495003926,1.2179487179487178
4.0,16.0,1,90.0,68.4,0.2300477378655475,0.005357066451501632,0.9022702759582248,0.09772972404177516,1.3157894736842104
4.0,16.0,2,64.0,64.80000000000001,0.23029669893414767,0.005052690943712561,0.9577355923818947,0.04226440761810535,0.9876543209876542
4.0,16.0,3,112.0,69.60000000000001,0.2221704973943291,0.004604186499370275,0.8858402880509113,0.1141597119490887,1.6091954022988504
4.0,16.0,4,127.0,70.80000000000001,0.21723295139826676,0.004756053532411336,0.8986496893772141,0.10135031062278588,1.793785310734463
4.0,16.0,5,100.0,66.0,0.23240090942859118,0.0055822070476049,0.9140962496216603,0.08590375037833975,1.5151515151515151
4.0,1000.0,1,100.0,76.80000000000001,0.21510664953337663,0.004722668812324627,0.9456817925909244,0.05431820740907556,1.302083333333333
4.0,1000.0,2,83.0,70.80000000000001,0.2203270564575673,0.004797600211687173,0.9757305461311152,0.024269453868884794,1.1723163841807909
4.0,1000.0,3,104.0,70.80000000000001,0.22535354525335582,0.004918860386440016,0.9565369597414838,0.04346304025851622,1.4689265536723162
4.0,1000.0,4,128.0,88.80000000000001,0.2065994986700348,0.004152175152789273,0.9129290079924777,0.08707099200752233,1.4414414414414412
4.0,1000.0,5,91.0,82.80000000000001,0.22139288428768705,0.005419612819296277,0.9584208228519158,0.041579177148084234,1.0990338164251205
4.2,0.0,1,243.0,62.400000000000006,0.24682296015984367,0.006098064046238862,0.6606474952480226,0.3393525047519774,3.8942307692307687
4.2,0.0,2,80.0,73.2,0.24091494643193292,0.005538159142017255,0.7194989561586639,0.2805010438413361,1.0928961748633879
4.2,0.0,3,165.0,70.80000000000001,0.23761984232030608,0.005259324293408081,0.684178066831128,0.31582193316887197,2.3305084745762707
4.2,0.0,4,147.0,62.400000000000006,0.24315656618977183,0.00577885794139914,0.6306897889741218,0.36931021102587824,2.3557692307692304
4.2,0.0,5,136.0,72.0,0.2448860368378096,0.006039251533597304,0.6926540347868035,0.30734596521319646,1.8888888888888888
4.2,1.0,1,430.0,66.0,0.24528282139169716,0.006326344247401048,0.7211190539228665,0.27888094607713354,6.515151515151516
4.2,1.0,2,248.0,58.80000000000001,0.24390575886919957,0.005401984950976764,0.7438722816204815,0.25612771837951853,4.217687074829931
4.2,1.0,3,313.0,57.60000000000001,0.2488463537875546,0.005567733895655125,0.7743969395345542,0.22560306046544576,5.434027777777777
4.2,1.0,4,480.0,70.80000000000001,0.24283737753776982,0.005479912125085118,0.6544425161455518,0.3455574838544482,6.779661016949151
4.2,1.0,5,283.0,55.2,0.26258063920356123,0.00679568367330902,0.7989058668175816,0.20109413318241842,5.1268115942028984
4.2,2.0,1,298.0,45.60000000000001,0.2521861746172166,0.006128770392441018,0.8009432200224131,0.19905677997758686,6.535087719298245
4.2,2.0,2,262.0,51.6,0.2590310607427289,0.006552555308176847,0.824188385916781,0.175811614083219,5.077519379844961
4.2,2.0,3,279.0,57.60000000000001,0.2516602143900198,0.005827050301933797,0.759407796101949,0.24059220389805103,4.843749999999999
4.2,2.0,4,516.0,66.0,0.26017037261121534,0.006695856969126676,0.6949560734032089,0.30504392659679114,7.818181818181818
4.2,2.0,5,109.0,48.00000000000001,0.2506576946585133,0.00578954556013717,0.8447486631016042,0.15525133689839576,2.270833333333333
4.2,4.0,1,336.0,43.2,0.2601042651949662,0.007115467378308334,0.8027104877933607,0.19728951220663926,7.777777777777778
4.2,4.0,2,359.0,48.00000000000001,0.27142477483412253,0.006634978981759967,0.8216697660761476,0.1783302339238524,7.479166666666665
4.2,4.0,3,378.0,49.20000000000001,0.27073618299204716,0.007505950761728813,0.8095714057252519,0.19042859427474812,7.6829268292682915
4.2,4.0,4,164.0,48.00000000000001,0.2468613432428096,0.005863347887763918,0.8097311782932752,0.19026882170672477,3.416666666666666
4.2,4.0,5,242.0,49.20000000000001,0.26869966717388677,0.0069672584890239295,0.8264512268102933,0.17354877318970674,4.918699186991869
4.2,8.0,1,128.0,62.400000000000006,0.2405001270812201,0.005710120931601962,0.9017937219730942,0.09820627802690585,2.051282051282051
4.2,8.0,2,179.0,54.0,0.250466479836909,0.006312299700454817,0.9175418569254186,0.08245814307458144,3.314814814814815
4.2,8.0,3,167.0,49.20000000000001,0.26341924860469784,0.006604485960097354,0.8890118447477355,0.11098815525226446,3.39430894308943
4.2,8.0,4,200.0,57.60000000000001,0.24798114131832505,0.006387694197915754,0.839052446870735,0.160947553129265,3.472222222222222
4.2,8.0,5,107.0,56.400000000000006,0.26325788676290424,0.006730209831619223,0.8901109956071225,0.10988900439287752,1.8971631205673758
4.2,16.0,1,178.0,70.80000000000001,0.2277871739749089,0.005222263552189612,0.9275297285169396,0.0724702714830604,2.5141242937853105
4.2,16.0,2,75.0,70.80000000000001,0.23105578954238046,0.005001339835003315,0.9608316820933199,0.03916831790668007,1.059322033898305
4.2,16.0,3,132.0,73.2,0.23959866417553094,0.005664169085528113,0.950269016239696,0.04973098376030405,1.8032786885245902
4.2,16.0,4,138.0,56.400000000000006,0.23864683364351402,0.005767577395646877,0.9013657056145675,0.09863429438543247,2.4468085106382977
4.2,16.0,5,115.0,48.00000000000001,0.26226737454618715,0.006885419743174282,0.9086303061267935,0.09136969387320648,2.395833333333333
4.2,1000.0,1,226.0,80.4,0.22301868058437013,0.0053117032329238235,0.9315309446254072,0.0684690553745928,2.8109452736318405
4.2,1000.0,2,96.0,70.80000000000001,0.23043243383067963,0.0052076542236751365,0.9692777432516415,0.03072225674835849,1.3559322033898302
4.2,1000.0,3,147.0,64.80000000000001,0.23340925534900955,0.004981318533536183,0.9507807584510668,0.0492192415489332,2.268518518518518
4.2,1000.0,4,124.0,80.4,0.216475910767026,0.004300848919154824,0.9146173852367158,0.08538261476328424,1.5422885572139302
4.2,1000.0,5,115.0,70.80000000000001,0.22767185783713997,0.0051805180316930625,0.9566180496789287,0.04338195032107128,1.6242937853107342
4.4,0.0,1,295.0,66.0,0.2494640760458497,0.0061252078084911106,0.6666103983794733,0.33338960162052667,4.46969696969697
4.4,0.0,2,88.0,68.4,0.24531227980767573,0.005508272360662774,0.6690467058094591,0.33095329419054087,1.286549707602339
4.4,0.0,3,299.0,75.60000000000001,0.249266467158403,0.005697311825569262,0.6260715113136149,0.37392848868638506,3.9550264550264544
4.4,0.0,4,220.0,67.2,0.24113651430832564,0.005496723526209557,0.6743377745010269,0.32566222549897306,3.2738095238095237
4.4,0.0,5,190.0,69.60000000000001,0.2565910335636249,0.006132551247259829,0.71859037061189,0.28140962938811,2.729885057471264
4.4,1.0,1,398.0,62.400000000000006,0.2623145227128369,0.0069343087298172085,0.7639364786505007,0.23606352134949926,6.378205128205128
4.4,1.0,2,248.0,56.400000000000006,0.25817189349151165,0.006173447930771831,0.7510579085814494,0.24894209141855062,4.397163120567376
4.4,1.0,3,369.0,62.400000000000006,0.26363410118083264,0.0061347348080111564,0.7277009125699146,0.27229908743008535,5.913461538461538
4.4,1.0,4,440.0,62.400000000000006,0.2628338544906951,0.006498800392149168,0.6842629181623481,0.3157370818376519,7.05128205128205
4.4,1.0,5,448.0,64.80000000000001,0.25698171674136805,0.006499020430836609,0.7822622020043096,0.21773779799569037,6.913580246913579
4.4,2.0,1,465.0,50.4,0.2598364199812886,0.006065701790541622,0.7862476925658668,0.2137523074341332,9.226190476190476
4.4,2.0,2,480.0,51.6,0.28285633468379173,0.007579483717693057,0.8195437229807816,0.1804562770192184,9.30232558139535
4.4,2.0,3,464.0,51.6,0.27354078823397937,0.00690799603300685,0.7661424026526863,0.2338575973473137,8.992248062015504
4.4,2.0,4,579.0,54.0,0.2671682566640995,0.006762820173534918,0.728171713300115,0.271828286699885,10.722222222222221
4.4,2.0,5,176.0,48.00000000000001,0.2666035010107304,0.0065842970922454485,0.8200156436540282,0.17998435634597176,3.666666666666666
4.4,4.0,1,191.0,49.20000000000001,0.26281917638927915,0.0068392280332147575,0.8642960543409673,0.13570394565903265,3.8821138211382107
4.4,4.0,2,181.0,43.2,0.2764890688788482,0.007041071664235351,0.8832993671564947,0.11670063284350529,4.189814814814815
4.4,4.0,3,212.0,50.4,0.25149076321924635,0.005381429362013901,0.8714957813289785,0.12850421867102146,4.2063492063492065
4.4,4.0,4,306.0,42.0,0.260862503348328,0.006399980025147852,0.814658762432022,0.18534123756797805,7.285714285714286
4.4,4.0,5,208.0,45.60000000000001,0.2619484104514625,0.005745945016647586,0.8735111853381972,0.12648881466180284,4.561403508771929
4.4,8.0,1,246.0,51.6,0.25209793736872715,0.006336430431779902,0.9052472484886064,0.09475275151139362,4.767441860465116
4.4,8.0,2,116.0,50.4,0.27126678496392,0.007598744367098079,0.9099472016895459,0.0900527983104541,2.301587301587302
4.4,8.0,3,211.0,52.800000000000004,0.2597299262757681,0.005687220552726606,0.9049515804860223,0.09504841951397769,3.996212121212121
4.4,8.0,4,251.0,62.400000000000006,0.24434530562645712,0.005419587391413341,0.8220236157556746,0.17797638424432538,4.022435897435897
4.4,8.0,5,220.0,48.00000000000001,0.25747338555415333,0.006130470341713323,0.9018731375053214,0.09812686249467861,4.583333333333333
4.4,16.0,1,232.0,70.80000000000001,0.2470197331407584,0.006011923973100809,0.9017248006149707,0.09827519938502927,3.27683615819209
4.4,16.0,2,80.0,56.400000000000006,0.25328237629247585,0.006005139946948012,0.9367448471926084,0.06325515280739158,1.4184397163120566
4.4,16.0,3,164.0,55.2,0.25890137303758104,0.005923775528833839,0.9104859335038363,0.08951406649616367,2.971014492753623
4.4,16.0,4,190.0,64.80000000000001,0.2409205816062021,0.005503769319657608,0.8902750937819711,0.10972490621802888,2.9320987654320985
4.4,16.0,5,164.0,66.0,0.24483642836847072,0.005435248502994586,0.9344248806977127,0.06557511930228732,2.484848484848485
4.4,1000.0,1,169.0,68.4,0.2351166152838025,0.005263153885519188,0.9378277531262605,0.062172246873739456,2.4707602339181283
4.4,1000.0,2,60.0,66.0,0.25038055863355596,0.005944008946320523,0.9586492273858441,0.04135077261415587,0.9090909090909091
4.4,1000.0,3,124.0,70.80000000000001,0.2393981671789092,0.005060114434701413,0.9688957608555598,0.03110423914444016,1.7514124293785307
4.4,1000.0,4,170.0,85.20000000000002,0.21870915986276243,0.004429834358211378,0.9165683730439569,0.08343162695604311,1.9953051643192485
4.4,1000.0,5,123.0,63.6,0.24007153122088104,0.005409515626044025,0.956297548605241,0.043702451394759034,1.9339622641509433
4.6,0.0,1,293.0,73.2,0.2535213754369781,0.006010181083825508,0.655917871273047,0.344082128726953,4.002732240437158
4.6,0.0,2,88.0,61.2,0.26013672809740374,0.005638151541629063,0.7410903486804084,0.25890965131959165,1.4379084967320261
4.6,0.0,3,282.0,79.2,0.25178171016883144,0.005615365449870506,0.6611184747145188,0.3388815252854812,3.5606060606060606
4.6,0.0,4,207.0,73.2,0.2562852155341939,0.005866529546099647,0.6450529187400541,0.3549470812599459,2.8278688524590163
4.6,0.0,5,156.0,75.60000000000001,0.2622406188947227,0.0063039934025755145,0.7133382461311717,0.2866617538688283,2.0634920634920633
4.6,1.0,1,524.0,64.80000000000001,0.27619276443813245,0.0075063808545598725,0.7415497543361156,0.2584502456638844,8.086419753086417
4.6,1.0,2,292.0,60.00000000000001,0.26626965215363296,0.006082574234070282,0.7644725517344609,0.23552744826553906,4.866666666666666
4.6,1.0,3,378.0,58.80000000000001,0.27756326128906167,0.006558773688974524,0.7538759689922481,0.24612403100775193,6.428571428571427
4.6,1.0,4,425.0,56.400000000000006,0.27036376920989474,0.006617055604404498,0.6642009402636684,0.3357990597363316,7.535460992907801
4.6,1.0,5,224.0,56.400000000000006,0.27348372646389274,0.006911463410876748,0.7834830979888746,0.2165169020111254,3.9716312056737584
4.6,2.0,1,332.0,50.4,0.27933756116258196,0.007177890800537354,0.8220248058023261,0.17797519419767394,6.587301587301588
4.6,2.0,2,144.0,46.800000000000004,0.28014487624454326,0.007125152177197209,0.8490084861275997,0.15099151387240028,3.0769230769230766
4.6,2.0,3,475.0,55.2,0.272830388910627,0.006287123095023635,0.7335784788078189,0.2664215211921811,8.605072463768115
4.6,2.0,4,514.0,55.2,0.2747329134777841,0.0064860395315395674,0.7108318921399075,0.2891681078600925,9.31159420289855
4.6,2.0,5,197.0,51.6,0.2800885409139914,0.006860335576817322,0.8246631807946262,0.1753368192053738,3.8178294573643408
4.6,4.0,1,290.0,54.0,0.2686700286275049,0.007162472540249903,0.8653174440106842,0.13468255598931578,5.37037037037037
4.6,4.0,2,228.0,48.00000000000001,0.2777353463055894,0.00701440744738748,0.837104743083004,0.16289525691699602,4.749999999999999
4.6,4.0,3,353.0,51.6,0.2749591426469276,0.00645089835604576,0.8188334157192289,0.18116658428077115,6.841085271317829
4.6,4.0,4,254.0,54.0,0.2789045529119729,0.006604320968818597,0.7573344657960859,0.24266553420391412,4.703703703703703
4.6,4.0,5,136.0,50.4,0.2664522591191192,0.006404320902445729,0.8885603112840467,0.11143968871595333,2.6984126984126986
4.6,8.0,1,255.0,56.400000000000006,0.2692311405347234,0.006842902083828324,0.898987648032599,0.10101235196740099,4.5212765957446805
4.6,8.0,2,72.0,55.2,0.2639354245665302,0.005966972284936706,0.9325706546918993,0.06742934530810074,1.3043478260869565
4.6,8.0,3,154.0,54.0,0.27125552145289555,0.0067461851259221,0.8860597866907015,0.11394021330929849,2.8518518518518516
4.6,8.0,4,148.0,68.4,0.24870749402962739,0.005601675481026648,0.8607558594769535,0.13924414052304646,2.1637426900584793
4.6,8.0,5,190.0,45.60000000000001,0.26437097753637584,0.006196077853320288,0.8972704714640198,0.10272952853598016,4.166666666666666
4.6,16.0,1,215.0,69.60000000000001,0.2557534960200484,0.006310504843885478,0.9058262118666764,0.09417378813332355,3.0890804597701145
4.6,16.0,2,128.0,66.0,0.25845254202332296,0.0061140948871525,0.9019723458828385,0.09802765411716152,1.9393939393939394
4.6,16.0,3,179.0,63.6,0.25441458190466054,0.005693576340530252,0.9179168770981254,0.08208312290187458,2.8144654088050314
4.6,16.0,4,184.0,58.80000000000001,0.25466446058950587,0.005363306536607089,0.8499172158555984,0.15008278414440157,3.1292517006802716
4.6,16.0,5,103.0,73.2,0.25469044962755893,0.005962178752475376,0.9391215872477531,0.060878412752246924,1.407103825136612
4.6,1000.0,1,253.0,67.2,0.2434846215685787,0.005772477348995127,0.9250493609061623,0.0749506390938377,3.764880952380952
4.6,1000.0,2,75.0,66.0,0.24617161044015776,0.005440363007028224,0.9481221059852513,0.05187789401474874,1.1363636363636365
4.6,1000.0,3,283.0,72.0,0.24570054187549267,0.0050854442427588995,0.942362173139118,0.057637826860882035,3.9305555555555554
4.6,1000.0,4,211.0,81.6,0.23691869010201946,0.005350741945963305,0.8949730321928199,0.10502696780718013,2.5857843137254903
4.6,1000.0,5,126.0,67.2,0.25944553899352735,0.005928514592109959,0.9583333333333334,0.04166666666666663,1.875
